"chr" "start" "end" "length" "nCG" "meanMethy1" "meanMethy2" "diff.Methy" "areaStat"
"chr19" 45730414 45730485 72 13 0.0308348277617775 0.00287882675964693 0.0279560010021305 28.3677829298616
"chr19" 51275102 51275321 220 9 0.0835187238157761 0.0017394107005627 0.0817793131152134 28.2671250692521
"chr19" 56396787 56396850 64 9 0.100893507860663 0.00139585332519932 0.0994976545354635 28.2096889046697
"chr19" 25277343 25277528 186 10 0.0934223290028799 0.00173233709075483 0.0916899919121251 28.190171271079
"chr19" 20361566 20361742 177 9 0.0945633747275444 0.00332813164136382 0.0912352430861806 28.1720442362296
"chr19" 20999371 20999474 104 10 0.0716913409613512 0.00204594323228646 0.0696453977290647 28.1316726675566
"chr19" 27470413 27470492 80 9 0.0250492782761902 0.0074854095879608 0.0175638686882294 28.0509437866136
"chr19" 33801771 33801853 83 9 0.0694782930041385 0.00130246539125397 0.0681758276128846 28.049824745604
"chr19" 53844849 53844982 134 11 0.0487449558856932 0.00194336868479786 0.0468015872008954 28.0428850927473
"chr19" 31907990 31908124 135 8 0.0241538535907544 0.00219674625002198 0.0219571073407324 28.0286067109006
"chr19" 57377888 57377962 75 11 0.0465884491451679 0.00132638518567809 0.0452620639594898 28.0124642888201
"chr19" 36812254 36812307 54 12 0.0353473626419976 0.00322961533166251 0.0321177473103351 27.9877028405746
"chr19" 25177721 25177788 68 11 0.0642436094877647 0.00329434481519064 0.060949264672574 27.9777845993904
"chr19" 40835499 40835561 63 8 0.0729589129694422 0.00170562145938564 0.0712532915100565 27.9581795364646
"chr19" 15901535 15901601 67 8 0.00318273374710187 0.0852084311324546 -0.0820256973853528 -27.9091786691561
"chr19" 56314998 56315168 171 10 0.0612715993158356 0.00215904401366383 0.0591125553021718 27.8338632934485
"chr19" 36216587 36216672 86 9 0.137083836378942 0.0021928606136656 0.134890975765276 27.8193097238668
"chr19" 45726181 45726249 69 11 0.0791538455290389 0.00149157222720189 0.077662273301837 27.8082529368072
"chr19" 23216669 23216765 97 10 0.0749065213427546 0.00136242570494523 0.0735440956378094 27.7991685823812
"chr19" 57070933 57071027 95 11 0.0326098979213091 0.00208267843440698 0.0305272194869022 27.7976305158331
"chr19" 38717212 38717318 107 11 0.0157313716855032 0.144216278181136 -0.128484906495633 -27.7238017940074
"chr19" 42283578 42283660 83 11 0.093670881281082 0.00179569398837316 0.0918751872927089 27.7047584156814
"chr19" 24518898 24519008 111 10 0.113670874547229 0.00263248568807953 0.111038388859149 27.6807707034781
"chr19" 56505014 56505075 62 9 0.0615303715681668 0.00153532175160981 0.059995049816557 27.6345907738526
"chr19" 57038195 57038271 77 9 0.0642357506419882 0.00205516554821175 0.0621805850937765 27.6148662858462
"chr19" 4309415 4309504 90 11 0.0801339746107579 0.00130322852367378 0.0788307460870841 27.5738331088881
"chr19" 53752266 53752448 183 10 0.0281288190313905 0.00483582532316533 0.0232929937082252 27.5579562620616
"chr19" 45521238 45521362 125 8 0.0823145629029855 0.00215212003118486 0.0801624428718006 27.5436642748443
"chr19" 37255361 37255429 69 11 0.0678314220357153 0.00232463376444566 0.0655067882712697 27.5405670553481
"chr19" 57059521 57059618 98 10 0.0753447087526881 0.00158412892085364 0.0737605798318345 27.5158874497672
"chr19" 41448597 41448714 118 8 0.048548510922103 0.00117598441751348 0.0473725265045895 27.4804773874125
"chr19" 57312629 57312748 120 9 0.0817286545764851 0.00318669475445811 0.078541959822027 27.3696056811465
"chr19" 57391454 57391566 113 9 0.0898579349111529 0.00258858245005015 0.0872693524611028 27.3637334946187
"chr19" 12462668 12462831 164 13 0.0451121262035568 0.00224308598545417 0.0428690402181027 27.3009743913897
"chr19" 60591074 60591151 78 11 0.0504428659937939 0.0020609138330502 0.0483819521607437 27.2936518549208
"chr19" 50390506 50390649 144 9 0.030434779616384 0.00423058853106392 0.0262041910853201 27.2353874422019
"chr19" 28122227 28122314 88 9 0.00300941191568872 0.148267506225974 -0.145258094310285 -27.2277451374824
"chr19" 45950213 45950321 109 8 0.160140421751224 0.00231461905346623 0.157825802697758 27.2249320285895
"chr19" 6543269 6543410 142 8 0.00290005429560508 0.226464256396251 -0.223564202100646 -27.2100987576349
"chr19" 32985082 32985143 62 9 0.108869532339806 0.00238599686286289 0.106483535476943 27.1760533621605
"chr19" 28477749 28477944 196 9 0.0560898760559753 0.00156018496619365 0.0545296910897816 27.1573102232131
"chr19" 28281311 28281411 101 9 0.0915487599470615 0.00200295222058586 0.0895458077264756 27.1449343850995
"chr19" 9855463 9855607 145 8 0.114541037239282 0.00306295237829653 0.111478084860985 27.114946289723
"chr19" 58452914 58453115 202 9 0.00212311821262019 0.172571834435146 -0.170448716222526 -27.08713321655
"chr19" 56732820 56732938 119 11 0.0550738119375754 0.00143589131892106 0.0536379206186543 27.0773657822083
"chr19" 34874818 34874990 173 10 0.0623847767040045 0.00199155118092407 0.0603932255230804 27.0549635252175
"chr19" 6337237 6337326 90 11 0.0439965360763155 0.00171832764991961 0.0422782084263959 26.9740527331986
"chr19" 12087873 12087925 53 6 0.0327868667072077 0.00601981819676916 0.0267670485104386 26.9483474370991
"chr19" 28597474 28597552 79 7 0.142593785663132 0.00246231970611386 0.140131465957018 26.9374128576872
"chr19" 27195973 27196051 79 11 0.0496314564615488 0.00332294030420006 0.0463085161573488 26.934631219718
"chr19" 53206632 53206688 57 10 0.0597524910250984 0.0020480366283926 0.0577044543967058 26.9119720995707
"chr19" 36304863 36304997 135 10 0.00212263240748819 0.167079101596414 -0.164956469188926 -26.903748720155
"chr19" 34875064 34875192 129 9 0.0897142824405017 0.00193005295077037 0.0877842294897313 26.8982372930364
"chr19" 40291881 40291971 91 10 0.0728663116401264 0.0023506190350399 0.0705156926050865 26.8886669695939
"chr19" 50391684 50391778 95 9 0.0339257043106566 0.00116573330650595 0.0327599710041507 26.8870184328286
"chr19" 40135340 40135433 94 10 0.0312902006226708 0.00846722590693977 0.0228229747157311 26.8636475000919
"chr19" 20272032 20272188 157 11 0.00277875820278976 0.101013597431648 -0.0982348392288587 -26.8546332123748
"chr19" 53611404 53611493 90 11 0.0663389921009309 0.00145266626185995 0.064886325839071 26.8444493198085
"chr19" 55918504 55918605 102 9 0.0920084782498225 0.00369944473484392 0.0883090335149786 26.8160158183181
"chr19" 17366266 17366341 76 9 0.00206400874340171 0.226575702841818 -0.224511694098417 -26.7855518102522
"chr19" 6177572 6177653 82 9 0.00996225655784817 0.144077050765843 -0.134114794207994 -26.7549272299018
"chr19" 47872218 47872285 68 8 0.100038329010194 0.00263763375534638 0.0974006952548479 26.6966326256916
"chr19" 55768760 55768977 218 10 0.0668883626617461 0.00169245493969914 0.065195907722047 26.6888944683143
"chr19" 25160291 25160398 108 9 0.0551809498066713 0.00155366613272315 0.0536272836739481 26.6805925582785
"chr19" 6069975 6070042 68 10 0.0372920347414338 0.289823337947023 -0.252531303205589 -26.6248581062488
"chr19" 6578182 6578433 252 10 0.0632710098184716 0.00206745298838967 0.0612035568300819 26.6061724239445
"chr19" 5455964 5456116 153 7 0.107243677283709 0.00180497329628805 0.105438703987421 26.5791024603634
"chr19" 6892203 6892269 67 11 0.0491127425253893 0.00190916375732354 0.0472035787680657 26.5186514839342
"chr19" 24885341 24885412 72 9 0.0312891986249584 0.00421693608822332 0.027072262536735 26.5140074388509
"chr19" 21214663 21214732 70 9 0.023061425290155 0.00620025375107585 0.0168611715390791 26.4514723064134
"chr19" 4768780 4768835 56 10 0.0837961474338648 0.00443954640659148 0.0793566010272733 26.4466031543338
"chr19" 43807706 43807797 92 9 0.0662971989307265 0.00182454496718251 0.064472653963544 26.4225572150963
"chr19" 28484630 28484705 76 9 0.0939251982413469 0.00198449696945152 0.0919407012718954 26.4100380607194
"chr19" 42272142 42272342 201 9 0.0964775850572239 0.00162564081721611 0.0948519442400078 26.3993674919968
"chr19" 6932655 6932757 103 9 0.0801608854696394 0.0145399232393935 0.0656209622302459 26.3504007787722
"chr19" 42327246 42327337 92 9 0.0448312290224704 0.00153947445293622 0.0432917545695342 26.343673257696
"chr19" 10018375 10018549 175 8 0.107234907684174 0.00270696924507094 0.104527938439103 26.3069840316715
"chr19" 32481126 32481224 99 8 0.320120091030016 0.00269595030814446 0.317424140721872 26.304006694443
"chr19" 48734398 48734455 58 5 0.0353747071412496 0.010176000517755 0.0251987066234946 26.2826804282309
"chr19" 10893616 10893738 123 7 0.23383313376473 0.00279435709865745 0.231038776666072 26.231348870523
"chr19" 24519245 24519302 58 10 0.0735643011055957 0.00229287955584357 0.0712714215497522 26.2156100023907
"chr19" 32137732 32137895 164 10 0.0627513966701768 0.0014138005405169 0.0613375961296599 26.2107036961084
"chr19" 38403219 38403296 78 8 0.0594147683080804 0.00476280804179928 0.0546519602662811 26.1019127859985
"chr19" 37494640 37494781 142 9 0.129039223580375 0.00359365702846467 0.12544556655191 26.0948183336011
"chr19" 5679275 5679377 103 8 0.0512822687448691 0.0015815249860288 0.0497007437588403 26.0867408966501
"chr19" 53653551 53653646 96 10 0.0845462012777896 0.00151778518965241 0.0830284160881371 26.0601584556558
"chr19" 48755508 48755602 95 8 0.210702679775588 0.00440700754275058 0.206295672232837 26.0341110065611
"chr19" 37347889 37348090 202 9 0.167693269517678 0.00272959670151667 0.164963672816162 26.0119276225148
"chr19" 23732184 23732238 55 9 0.0478015676504569 0.0016006355979871 0.0462009320524698 26.0097478826101
"chr19" 57614442 57614570 129 9 0.0521959417397433 0.00169188003860762 0.0505040617011357 25.9328183401521
"chr19" 58583592 58583759 168 8 0.0583114359343987 0.00181884337521592 0.0564925925591827 25.90338506745
"chr19" 45492608 45492723 116 10 0.0589356559576803 0.00152558648902583 0.0574100694686545 25.8634980927645
"chr19" 40826000 40826107 108 8 0.142403112164101 0.0022028724338738 0.140200239730227 25.8577021513319
"chr19" 29015198 29015335 138 10 0.0570448459040358 0.00165697654438103 0.0553878693596547 25.78998978198
"chr19" 53227670 53227755 86 10 0.0271890937738874 0.0016079106747349 0.0255811830991525 25.7332330050777
"chr19" 34902158 34902223 66 9 0.0654618558158988 0.00158961020571126 0.0638722456101875 25.7094478490021
"chr19" 6531639 6531760 122 8 0.0488471479205053 0.00236496741244844 0.0464821805080568 25.6957327519784
"chr19" 37206375 37206612 238 8 0.242193289123105 0.00186074559516278 0.240332543527942 25.6938556585085
"chr19" 43716515 43716683 169 10 0.0592900019343892 0.00267960528664451 0.0566103966477446 25.6652640850469
"chr19" 47108276 47108435 160 9 0.123143933129545 0.00174871667336746 0.121395216456178 25.6272536936829
"chr19" 10883141 10883226 86 8 0.111787575121869 0.00186462829943722 0.109922946822432 25.5946781657212
"chr19" 52919221 52919277 57 7 0.0877303826936548 0.000885334614939962 0.0868450480787149 25.5347622394651
"chr19" 15816830 15816893 64 9 0.0488391671548912 0.000971212780775121 0.0478679543741161 25.4966096289987
"chr19" 29829896 29829976 81 10 0.0253492243925647 0.00420818508196582 0.0211410393105989 25.4675400833235
"chr19" 10167144 10167241 98 8 0.105500550788216 0.00189657432940384 0.103603976458812 25.3924053007834
"chr19" 58512052 58512382 331 9 0.145831050081896 0.00211073037344816 0.143720319708447 25.3596744780037
"chr19" 47817419 47817474 56 9 0.103657997205131 0.00265493626235616 0.101003060942775 25.2747336853187
"chr19" 4104004 4104105 102 8 0.0948275232248476 0.00203444039574082 0.0927930828291068 25.2680479163906
"chr19" 37329402 37329497 96 9 0.0574366457120292 0.00216192825341192 0.0552747174586173 25.2205296085357
"chr19" 46013406 46013613 208 7 0.0438351535408525 0.000759424966684348 0.0430757285741682 25.1856998345739
"chr19" 56959078 56959129 52 8 0.0738878636051699 0.00121765552543097 0.072670208079739 25.1825888836653
"chr19" 13023256 13023308 53 8 0.0482683058850202 0.00190755610694078 0.0463607497780794 25.1806445498894
"chr19" 37290621 37290760 140 8 0.124036206265485 0.00166286573339188 0.122373340532093 25.0012297171069
"chr19" 47764376 47764467 92 9 0.0299618826987351 0.00109234755092342 0.0288695351478117 24.9991725177741
"chr19" 5324735 5324890 156 9 0.052170257523403 0.00318450755659815 0.0489857499668049 24.9909354738631
"chr19" 33620774 33620864 91 6 0.0621905382225498 0.0023941007031919 0.0597964375193579 24.9484574234801
"chr19" 37895805 37895931 127 9 0.064319883263128 0.00193498293196479 0.0623849003311632 24.9424550932708
"chr19" 42106783 42106911 129 11 0.0708165345128975 0.00305582608356046 0.0677607084293371 24.9150582592565
"chr19" 55530024 55530151 128 10 0.0668483178111215 0.00169279016204384 0.0651555276490776 24.9118760335989
"chr19" 4405907 4406101 195 9 0.0156871944168015 0.191235141150756 -0.175547946733954 -24.9094191123534
"chr19" 29124565 29124676 112 11 0.0302929565231921 0.00216036261290743 0.0281325939102847 24.9030258075631
"chr19" 46784340 46784433 94 8 0.0661597525738316 0.00160788618954781 0.0645518663842838 24.8691226271633
"chr19" 21790714 21790774 61 9 0.0789485661666125 0.00159490546551138 0.0773536607011012 24.8445852036653
"chr19" 56094581 56094643 63 8 0.131072063745743 0.00214627287887493 0.128925790866868 24.8121459798298
"chr19" 24294461 24294569 109 8 0.0582130391436835 0.00201192624533412 0.0562011128983493 24.7393336618295
"chr19" 38778017 38778239 223 8 0.170616696026219 0.00184027262537212 0.168776423400847 24.7374272815508
"chr19" 6822029 6822253 225 9 0.00326236074101284 0.176390241217054 -0.173127880476041 -24.6410856544525
"chr19" 6578549 6578677 129 8 0.0494130392335464 0.00168753880204425 0.0477255004315021 24.6051192458548
"chr19" 44017158 44017544 387 10 0.109684266390372 0.00248511243766109 0.107199153952711 24.5955083399387
"chr19" 5992387 5992509 123 8 0.0575322249730319 0.00191245873804836 0.0556197662349835 24.5852720808728
"chr19" 46637309 46637402 94 8 0.0760793620207776 0.00240456611572686 0.0736747959050507 24.5688021667466
"chr19" 6230513 6230613 101 9 0.0295385844197446 0.00646189631985589 0.0230766880998887 24.5446703657208
"chr19" 26617982 26618054 73 9 0.0391127667554156 0.00378913527832611 0.0353236314770895 24.5169265606241
"chr19" 4781388 4781462 75 9 0.076113973198902 0.00268157786871859 0.0734323953301834 24.5117629186157
"chr19" 52563282 52563343 62 8 0.110872393317313 0.00198694445802605 0.108885448859287 24.3947638418243
"chr19" 29095677 29095768 92 9 0.0475870696055445 0.00174433859728206 0.0458427310082625 24.3714992821132
"chr19" 25286177 25286229 53 9 0.0697156638917225 0.0023102411586223 0.0674054227331002 24.3633940679056
"chr19" 37533159 37533221 63 9 0.0707245728748972 0.0023983273292122 0.068326245545685 24.3627047508077
"chr19" 22900772 22900860 89 11 0.0416311678265989 0.00242808977799469 0.0392030780486042 24.359990150563
"chr19" 55603568 55603683 116 8 0.0879540224932227 0.00280580826535288 0.0851482142278698 24.3295644033209
"chr19" 29094052 29094119 68 8 0.143676225853725 0.00370157954969313 0.139974646304032 24.3248474653694
"chr19" 10434892 10434951 60 9 0.0303156068012915 0.00452655844348218 0.0257890483578093 24.3192021763493
"chr19" 25012823 25012914 92 11 0.0533908350848254 0.00298616702780339 0.050404668057022 24.3189425117789
"chr19" 56642120 56642362 243 7 0.144333868652988 0.00191134878817362 0.142422519864814 24.3149863734001
"chr19" 37450501 37450567 67 9 0.129498463081415 0.002213554117563 0.127284908963852 24.2987476070822
"chr19" 18819453 18819523 71 8 0.0682831541702798 0.0021477458363928 0.066135408333887 24.2673157546057
"chr19" 31342232 31342302 71 7 0.0946155953844466 0.00198677223154828 0.0926288231528984 24.2158649832995
"chr19" 53718339 53718447 109 9 0.0672362183928408 0.00185331971590161 0.0653828986769392 24.211631982811
"chr19" 24985149 24985267 119 9 0.0498770257707022 0.00136985844068865 0.0485071673300135 24.2004049248591
"chr19" 5150420 5150497 78 9 0.0891520417553048 0.00271251070463674 0.086439531050668 24.1983748159879
"chr19" 24519071 24519125 55 6 0.0918713869139775 0.0026148687711893 0.0892565181427882 24.1716744185213
"chr19" 56660778 56660848 71 9 0.0406463434857035 0.0018527893547268 0.0387935541309767 24.143987951961
"chr19" 8505623 8505699 77 9 0.0316717156928137 0.00999425178140407 0.0216774639114097 24.0509122537307
"chr19" 28066713 28066860 148 9 0.0971292702270418 0.00178267137766872 0.0953465988493731 24.0382720865436
"chr19" 53248397 53248560 164 7 0.174101142716213 0.0025924282731593 0.171508714443054 24.0266299489686
"chr19" 42018152 42018209 58 6 0.0436192125234545 0.00140055725080909 0.0422186552726454 24.0234269810021
"chr19" 40308930 40308992 63 9 0.0606609397979193 0.00200561583773341 0.0586553239601859 23.9871182813445
"chr19" 28585877 28586007 131 8 0.0795472826046787 0.00210701241714306 0.0774402701875357 23.9138006129416
"chr19" 53435831 53436014 184 8 0.131404193597835 0.00215898738557603 0.129245206212259 23.8991461952882
"chr19" 6187744 6187815 72 9 0.0644416574590746 0.00226151972624369 0.0621801377328309 23.8920190743926
"chr19" 40833733 40833829 97 7 0.0704976673774105 0.00170302232231384 0.0687946450550967 23.8600019305615
"chr19" 28594511 28594610 100 9 0.0563958381969333 0.00178819897826187 0.0546076392186714 23.8594623900288
"chr19" 54841727 54841793 67 7 0.0662520941077087 0.00125046418663965 0.065001629921069 23.8105596241702
"chr19" 3679513 3679584 72 8 0.109776916956258 0.00234694304225144 0.107429973914006 23.8031923802996
"chr19" 42724601 42724783 183 9 0.0705224960189727 0.00768380185876881 0.0628386941602039 23.7635800459558
"chr19" 29642159 29642263 105 9 0.115858047847147 0.00245513083006769 0.11340291701708 23.6860436968586
"chr19" 27301348 27301414 67 9 0.0370615834446371 0.00227412261797723 0.0347874608266598 23.5742734316749
"chr19" 25145927 25146022 96 9 0.112525207539867 0.00176063817933247 0.110764569360535 23.5541515718444
"chr19" 32614495 32614589 95 9 0.0720715760507203 0.0126545495013428 0.0594170265493776 23.5445697396839
"chr19" 6827328 6827395 68 11 0.0357201935191048 0.00190095762669391 0.0338192358924109 23.5082261905972
"chr19" 43599093 43599159 67 6 0.180242308388846 0.00356922471005082 0.176673083678795 23.5002948247554
"chr19" 11985005 11985132 128 9 0.00247510347060889 0.0746356996291174 -0.0721605961585085 -23.475760408618
"chr19" 56669719 56669823 105 8 0.0745961311612893 0.00190080225352433 0.072695328907765 23.4017530561268
"chr19" 6005713 6005767 55 8 0.0428882243569054 0.00256668446602434 0.0403215398908811 23.3755806031043
"chr19" 57208354 57208427 74 8 0.0551016780088712 0.00148498586841138 0.0536166921404598 23.3663595321378
"chr19" 57872356 57872422 67 9 0.0952012164012828 0.00290985536231936 0.0922913610389635 23.3174466478574
"chr19" 32071647 32071716 70 9 0.0759961530287541 0.00195987505573707 0.0740362779730171 23.3171454260153
"chr19" 41137669 41137730 62 7 0.0297563065306205 0.000467268690739972 0.0292890378398805 23.3115503257661
"chr19" 4663785 4663880 96 8 0.0633812455787179 0.00449264047595731 0.0588886051027606 23.3014111269258
"chr19" 43635729 43635836 108 9 0.0860925562243115 0.00203562539820373 0.0840569308261077 23.2880911427551
"chr19" 9484688 9484790 103 7 0.0283820846783184 0.000935575161023246 0.0274465095172951 23.2770367667475
"chr19" 3443949 3444018 70 9 0.110957419492185 0.00321927150190874 0.107738147990276 23.2747031469053
"chr19" 27301493 27301556 64 9 0.0476819038625175 0.00246234701062813 0.0452195568518894 23.2628957931458
"chr19" 22418299 22418411 113 7 0.006281219969164 0.0497642660346307 -0.0434830460654667 -23.254872961736
"chr19" 10195177 10195386 210 7 0.0556274266157337 0.00148500689954948 0.0541424197161843 23.2201974085122
"chr19" 3864124 3864197 74 9 0.0622778897139076 0.00263339538002434 0.0596444943338832 23.2082209563532
"chr19" 21021213 21021271 59 10 0.0489684536432027 0.00154166311746331 0.0474267905257394 23.2045282780733
"chr19" 42403692 42403844 153 6 0.0878378701526751 0.00163477090448077 0.0862030992481943 23.1864359819328
"chr19" 51730231 51730338 108 5 0.0262654128236735 0.00347316967064667 0.0227922431530268 23.1724475634744
"chr19" 58346777 58346876 100 8 0.0530669155519402 0.00160093701356276 0.0514659785383774 23.141925783668
"chr19" 55241622 55241764 143 8 0.0664725584234273 0.00277619064210797 0.0636963677813193 23.1202407690156
"chr19" 33602202 33602263 62 9 0.134643965857475 0.00289261928446473 0.13175134657301 23.117703173737
"chr19" 11763207 11763406 200 7 0.162904942612375 0.00197692083062229 0.160928021781753 23.1038184194098
"chr19" 58961571 58961638 68 9 0.0814708828860893 0.00285573439133432 0.078615148494755 23.0894762136191
"chr19" 15342428 15342488 61 8 0.0530948678668709 0.00100195744904763 0.0520929104178233 23.0783497456883
"chr19" 46196866 46196929 64 11 0.00233808007421543 0.119353594775896 -0.117015514701681 -23.0635094435104
"chr19" 26056376 26056855 480 7 0.0337066552862981 0.0103451555550211 0.0233614997312771 23.0150026409208
"chr19" 5012019 5012087 69 7 0.0391385227564645 0.00173928895976043 0.0373992337967041 22.976724303869
"chr19" 58687142 58687250 109 9 0.0727478388327027 0.00187466837197738 0.0708731704607253 22.9690050163199
"chr19" 30081954 30082201 248 7 0.15830862318438 0.00170655826823178 0.156602064916148 22.9663434568133
"chr19" 25292963 25293154 192 7 0.0793359281086275 0.00208969230665382 0.0772462358019737 22.9570937884265
"chr19" 52990078 52990155 78 9 0.0792475820840611 0.0173776540249722 0.0618699280590889 22.932429693212
"chr19" 5690448 5690517 70 9 0.0863029875252664 0.0032679189141981 0.0830350686110683 22.9188063596383
"chr19" 4086653 4086796 144 11 0.0434180729940447 0.00190138247022646 0.0415166905238183 22.9135140374145
"chr19" 43649213 43649322 110 9 0.0547732261089339 0.00207969648894547 0.0526935296199884 22.8969521705582
"chr19" 3881723 3881876 154 8 0.0544632404521427 0.00173923286946249 0.0527240075826802 22.8966107765257
"chr19" 42323063 42323147 85 9 0.0552711343942863 0.00285519427827225 0.0524159401160141 22.8594003097975
"chr19" 40314770 40314878 109 9 0.0416151577733379 0.00381643240211415 0.0377987253712238 22.8513896640542
"chr19" 15892330 15892383 54 8 0.141395296307892 0.0295750685661919 0.1118202277417 22.8333321228596
"chr19" 6139051 6139111 61 9 0.0530825923854477 0.0026813120864255 0.0504012802990222 22.8188842434378
"chr19" 56493522 56493573 52 4 0.0293320947183886 0.000505369732571085 0.0288267249858176 22.8053028552392
"chr19" 33396914 33397043 130 9 0.0429751650567011 0.00146624946138474 0.0415089155953163 22.7945313520965
"chr19" 56871799 56871859 61 7 0.0951901463694961 0.00154439106706528 0.0936457553024308 22.7398426490603
"chr19" 57185983 57186051 69 9 0.00213666090070308 0.0536235782440488 -0.0514869173433457 -22.7232357684255
"chr19" 12349392 12349464 73 9 0.0342365058816368 0.00300160224899726 0.0312349036326395 22.7108681036203
"chr19" 7890954 7891037 84 8 0.0120077017220861 0.0293371336350223 -0.0173294319129361 -22.6969408297822
"chr19" 5633075 5633144 70 6 0.127281345678179 0.00182982368921982 0.125451521988959 22.6916574982825
"chr19" 18284076 18284153 78 9 0.00228066809437636 0.0788902696986726 -0.0766096016042962 -22.648303956109
"chr19" 47937891 47937967 77 7 0.131407013741115 0.00264249675208397 0.128764516989031 22.6417143032076
"chr19" 38834169 38834232 64 9 0.030999919687935 0.00123045978827187 0.0297694598996631 22.6077721780104
"chr19" 34768364 34768453 90 9 0.0508655579853381 0.000613833372050679 0.0502517246132874 22.570482277243
"chr19" 24694873 24694925 53 7 0.200044017975272 0.00397843684946459 0.196065581125807 22.5392493455109
"chr19" 28204999 28205095 97 9 0.0583192341379612 0.00273383799516128 0.0555853961428 22.5355455055841
"chr19" 57048119 57048209 91 8 0.0819946338548579 0.00151357935731947 0.0804810544975384 22.5251676277943
"chr19" 36896948 36897047 100 8 0.0594961670190193 0.00198500050709473 0.0575111665119246 22.5205209033957
"chr19" 9455634 9455704 71 7 0.0234284749486624 0.000736119743818661 0.0226923552048438 22.5177606039331
"chr19" 23178781 23178850 70 8 0.110058962111345 0.00151806503120241 0.108540897080143 22.5104260856242
"chr19" 53039786 53039950 165 7 0.00411653772953363 0.0970331741485139 -0.0929166364189803 -22.4401620903166
"chr19" 37038093 37038148 56 7 0.00359045347201201 0.127895322387222 -0.12430486891521 -22.424591091638
"chr19" 53494490 53494610 121 9 0.0905123692206302 0.00222711173588263 0.0882852574847476 22.4095313849304
"chr19" 7385958 7386041 84 9 0.0943672048055385 0.00182248723113994 0.0925447175743986 22.401755514596
"chr19" 27704470 27704599 130 7 0.0856219912275118 0.00185312543810684 0.083768865789405 22.3510020872698
"chr19" 56508081 56508139 59 6 0.0787950560515145 0.00139169119673261 0.0774033648547819 22.3486478916852
"chr19" 47100686 47100869 184 9 0.0484105839922798 0.00158255740836147 0.0468280265839183 22.3240568526891
"chr19" 11988467 11988521 55 9 0.00202055462205981 0.0287451639352078 -0.026724609313148 -22.3183642659738
"chr19" 37726720 37726793 74 8 0.0928994987777626 0.00173425366301197 0.0911652451147507 22.2616206326515
"chr19" 6519014 6519078 65 9 0.0899408557608375 0.00220998219258992 0.0877308735682475 22.2505419429489
"chr19" 34814393 34814459 67 9 0.0152806784900223 0.144606285417964 -0.129325606927941 -22.2279652548023
"chr19" 34804529 34804665 137 8 0.0514157272575376 0.00165003543551772 0.0497656918220199 22.2119438302791
"chr19" 31342046 31342161 116 9 0.090581370499817 0.00201581446176308 0.0885655560380539 22.2024951343797
"chr19" 40545143 40545212 70 7 0.088792037763203 0.00138742041631294 0.08740461734689 22.2006476839867
"chr19" 3395760 3395853 94 9 0.0528316417821301 0.00129729411249937 0.0515343476696307 22.14554853682
"chr19" 10191678 10191848 171 7 0.0456150625269292 0.00100093933416564 0.0446141231927636 22.1281946606996
"chr19" 56125353 56125452 100 7 0.00320601788848726 0.101773981273311 -0.0985679633848233 -22.1267677134797
"chr19" 55541130 55541378 249 8 0.163589462220823 0.00380986549588536 0.159779596724937 22.0906816796284
"chr19" 3952792 3952872 81 11 0.0352903841310829 0.00145191012185184 0.033838474009231 22.0888909224808
"chr19" 57183376 57183428 53 8 0.103607966031811 0.00157663797484413 0.102031328056967 22.0683806399292
"chr19" 19575634 19575702 69 7 0.0233451560479602 0.000734984144599103 0.0226101719033611 22.0604521715732
"chr19" 55635104 55635162 59 9 0.00314787198020241 0.123929158694967 -0.120781286714765 -22.0094834373597
"chr19" 56318079 56318144 66 7 0.0849345264283352 0.00183515897803604 0.0830993674502992 21.9916101480058
"chr19" 27460751 27460811 61 6 0.0205960269258501 0.153157863960714 -0.132561837034864 -21.9699141771985
"chr19" 7115834 7115886 53 7 0.0306018192086515 0.00143896349603184 0.0291628557126196 21.9635590417004
"chr19" 47410902 47411098 197 8 0.119425970061634 0.00182812822186767 0.117597841839767 21.9576125846333
"chr19" 47084207 47084276 70 7 0.113593673109419 0.00245230310903232 0.111141370000387 21.9571849663091
"chr19" 56333837 56333910 74 9 0.032938600518603 0.00245208645880655 0.0304865140597965 21.9553189348469
"chr19" 47515379 47515436 58 7 0.0792359422880715 0.00225950530930636 0.0769764369787651 21.9271205738901
"chr19" 40545301 40545369 69 8 0.0864461181483234 0.00143859399660475 0.0850075241517186 21.8740342332317
"chr19" 6073740 6073791 52 9 0.0824020703858719 0.00246968996122302 0.0799323804246488 21.8670902079601
"chr19" 56315240 56315297 58 9 0.0509355378619998 0.00198230060932716 0.0489532372526726 21.8562412750509
"chr19" 54075860 54075969 110 8 0.0883759118980673 0.00215125531966296 0.0862246565784043 21.8382400496661
"chr19" 56874893 56875132 240 8 0.0933747127087291 0.00239873743068152 0.0909759752780476 21.8048469360972
"chr19" 7209689 7209845 157 7 0.190044853222433 0.00181968712765854 0.188225166094775 21.7966049017947
"chr19" 28592099 28592170 72 7 0.0691631811083745 0.00162424565163427 0.0675389354567403 21.7950859508374
"chr19" 37290821 37290995 175 6 0.10941563615245 0.00189566352805903 0.107519972624391 21.7799824695761
"chr19" 27633728 27633859 132 7 0.0322364766777635 0.000630206019036476 0.031606270658727 21.7687773355439
